노드아이디,노드유형,노드명칭,회전제한유무,노드영문명,엑스좌표,와이좌표,이전노드아이디,편집일자,비고
2390000400,도로교차점,유명산삼거리,N,Yumyeongsansamgeori,127.49322,37.60175,,,
2070003900,도로교차점,금신교차로,N,Geumsingyocharo,127.05812,37.74797,,,
2070004100,도로교차점,금오사거리,Y,Geumosageori,127.05277,37.74969,,,
2070041700,도로교차점,KT앞,N,KTAp,127.09366,37.74054,,,103/어린이보호구역
2070040300,도로교차점,KT의정부전화국분국앞,N,KTUijeongbujeonhwagukbungugap,127.09355,37.74021,,,
2070041400,도로교차점,민락빌딩앞,Y,Millakbildingap,127.09405,37.74045,,,
2070000300,도로교차점,롯데아파트앞,Y,Rotdeapateuap,127.04702,37.70098,,,롯데아파트앞
2070001900,도로교차점,만가대삼거리,Y,Mangadaesamgeori,127.08554,37.73032,,,
2070000500,도로교차점,신흥대앞,N,Sinheungdaeap,127.04808,37.7088,,,
2070003800,도로교차점,문화교차로,N,Munhwagyocharo,127.04561,37.74696,,,
2070036100,도로교차점,민락주공2단지앞,Y,Millakjugong2Danjiap,127.0969,37.7381,,,
2070034300,도로교차점,보물섬어린이집앞,Y,Bomulseomeorinijibap,127.09607,37.73744,,,
2070039100,도로교차점,민락중학교앞,Y,Millakjunghakgyoap,127.0954,37.73985,,,
2070039900,속성변화점,의정부민락주공2단지입구,N,Uijeongbumillakjugong2Danjiipgu,127.09576,37.74005,,,어린이보호구역
2070053400,도로교차점,버스터미널교차로,Y,Beoseuteomineolgyocharo,127.0546,37.74555,,,
2070024300,도로교차점,범골입구1,Y,Beomgoripgu1,127.03822,37.7328,,,
2070045600,도로교차점,동오마을,N,Dongomaeul,127.056,37.74241,,,103/어린이보호구역
2070044200,도로교차점,산들마을앞,Y,Sandeulmaeurap,127.10034,37.74175,,,
2070047000,도로교차점,송현고등학교앞,N,Songhyeongodeunghakgyoap,127.09158,37.74306,,,103/어린이보호구역
2070002600,도로교차점,송산교차로1,Y,Songsangyocharo1,127.06952,37.73733,,,
2070041900,도로교차점,신동초등학교앞,Y,Sindongchodeunghakgyoap,127.05676,37.74064,,,103/어린이보호구역
2220088000,도로교차점,양지프라자,N,Yangjipeuraja,127.11906,37.708,,,
2090017900,도로교차점,LG파워안양발전소,N,LGPawoanyangbaljeonso,126.96513,37.3936,,,
2090016700,도로교차점,달안초등학교,N,Daranchodeunghakgyo,126.95012,37.39264,,,
2090022200,도로교차점,큰마당 주유소,N,Keunmadang Juyuso,126.94964,37.40094,,,
2280070100,도로시설물,대지산앞,N,Daejisanap,127.11975,37.32781,,,
2280073800,도로교차점,늘푸른오스카빌앞,N,Neulpureunoseukabirap,127.09937,37.33612,,,
2280069200,도로시종점,레이크사이드CC,N,ReikeusaideuCC,127.1752,37.32468,,,
2080000601,IC및JC,광명역IC진입,N,GwangmyeongyeokICJinip,126.87964,37.40648,2080000600,2007-06-02,
2080000501,IC및JC,광명역IC진출,N,GwangmyeongyeokICJinchul,126.88196,37.40521,2080000500,2007-06-02,
2080000500,IC및JC,광명역IC진출,N,GwangmyeongyeokICJinchul,126.88184,37.4053,,,
2080000600,IC및JC,광명역IC진출,N,GwangmyeongyeokICJinchul,126.87953,37.40654,,,
2080000400,IC및JC,광명역IC진출,N,GwangmyeongyeokICJinchul,126.8772,37.40326,,,
2080000401,IC및JC,광명역IC진출,N,GwangmyeongyeokICJinchul,126.87733,37.40312,2080000400,2007-06-02,
2280073100,도로교차점,현대택배강남지점앞,Y,Hyeondaetaekbaegangnamjijeomap,127.09777,37.33429,,,
2090018400,도로교차점,덕천교,Y,Deokcheongyo,126.93915,37.39443,,,
2090025400,도로교차점,비산초교,N,Bisanchogyo,126.94292,37.40536,,,
2090006900,속성변화점,한국가스안전공사,Y,Korea Gas Safety Corp.,126.95088,37.3707,,,
2090000300,도로시설물,호계고가도로,N,Hogyegogadoro,126.9515,37.36798,,,
2090006800,속성변화점,한국프라자,N,Hangukpeuraja,126.95182,37.37006,,,시스템노드
2090026900,속성변화점,안양교통,N,Anyanggyotong,126.95082,37.41067,,,시스템노드
2280033304,도로교차점,오달재선생묘앞,Y,Odaljaeseonsaengmyoap,127.15299,37.3303,,,
2090025600,도로교차점,이삭,N,Isak,126.9727,37.40578,,,
2260005900,행정경계,프라자빌라,N,Peurajabilla,126.97419,37.38845,,,
2090026400,행정경계,안양시계,N,Anyang Haengjeonggyeonggye,126.97571,37.40777,,,노드명 수정
2280033307,도로교차점,이순수지앞,N,Isunsujiap,127.14361,37.33044,,,
2280034300,행정경계,대현물류앞,N,Daehyeonmullyuap,127.22158,37.35441,,,
2280033303,도로교차점,쌍용자동차학원앞,Y,Ssangyongjadongchahagwonap,127.15964,37.33195,,,
1640013500,도로교차점,연수동남3,Y,Yeonsudongnam3,126.67661,37.42465,,,보완
1650016300,도로교차점,구월벽산APT,Y,GuwolbyeoksanAPT,126.72432,37.44883,,,보완
1640008900,도로교차점,영남스포렉스,N,Yeongnamseuporekseu,126.68119,37.41948,,,
1610010400,도로교차점,계명빌라,N,Gyemyeongbilla,126.61952,37.47599,,,
1670004000,도로교차점,새마을금고19,Y,Saemaeulgeumgo19,126.72858,37.52997,,,보완
1640011900,도로교차점,능허대공원북측,Y,Neungheodaegongwonbukcheuk,126.64192,37.42286,,,
1630007100,도로교차점,근린공원14,N,Geullingongwon14,126.63712,37.45105,,,
1650008200,도로교차점,하나은행,N,Hana Bank,126.69529,37.40671,,,보완
1620000900,도로교차점,송현PB3거리,Y,SonghyeonPB3Geori,126.63734,37.48211,,,
1640014200,도로교차점,옥련 금고앞,Y,Ongnyeon Geumgoap,126.65616,37.42542,,,
1650001100,도로교차점,수협직거래공판장,N,Suhyeopjikgeoraegongpanjang,126.74075,37.3999,,,
1640008700,도로교차점,신생중앙교회,N,Sinsaengjunganggyohoe,126.67533,37.41944,,,보완
1630007900,도로교차점,용현중앙교회,N,Yonghyeonjunganggyohoe,126.64166,37.45242,,,
1640011600,도로교차점,인천여고,N,Incheonyeogo,126.69079,37.42291,,,보완
1630008000,도로교차점,남인천농협,N,Namincheonnonghyeop,126.63814,37.45242,,,
2400017600,도로시설물,양수교차로,N,Yangsugyocharo,127.33359,37.53692,,,
2340002900,도로교차점,금호주유소앞,N,Geumhojuyusoap,127.32586,37.35569,,,
2340004600,도로교차점,벽산아파트앞,N,Byeoksanapateuap,127.31328,37.36335,,,
2340000903,도로교차점,농수산물창고앞,N,Nongsusanmulchanggoap,127.36145,37.33936,,,
2340004000,도로교차점,빙그레입구,N,Binggeureipgu,127.31659,37.3603,,,
2340000902,도로교차점,수양마을입구,N,Suyangmaeuripgu,127.36834,37.33701,,,
2340002200,도로교차점,신대사거리2,N,Sindaesageori2,127.33793,37.35104,,,
2340001502,도로교차점,중부골프장앞,N,Jungbugolpeujangap,127.35535,37.34256,,,
2340007000,도로교차점,초원파출소앞삼거리,N,Chowonpachulsoapsamgeori,127.28943,37.38535,,,
2400013400,도로교차점,국수교차로,N,Guksugyocharo,127.40108,37.51159,,,
2400016200,도로교차점,동촌삼거리,N,Dongchonsamgeori,127.46771,37.53406,,,
2400015500,도로교차점,백현사거리1,N,Baekyeonsageori1,127.47604,37.52882,,,
2400015400,도로교차점,유기농마을입구,N,Yuginongmaeuripgu,127.47617,37.52877,,,
2400014600,도로교차점,테마모텔앞,N,Temamoterap,127.41695,37.5157,,,
2400019100,도로교차점,복동삼거리,N,Bokdongsamgeori,127.46309,37.54628,,,
2400013700,도로교차점,아신교차로,N,Asingyocharo,127.44104,37.51209,,,
2370020600,도로교차점,천서사거리,N,Cheonseosageori,127.54579,37.4032,,,
2400003000,도로교차점,고공세교차로,N,Gogongsegyocharo,127.52911,37.4612,,,
2400010900,도로교차점,마룡교차로2,N,Maryonggyocharo2,127.60501,37.50195,,,
2400007300,도로교차점,갈산삼거리3,N,Galsansamgeori3,127.49409,37.48718,,,
2400010000,도로교차점,관문삼거리,N,Gwanmunsamgeori,127.48957,37.49742,,,
2400009700,도로교차점,양근리사거리,N,Yanggeullisageori,127.48424,37.49596,,,
2400007700,도로교차점,양근삼거리,N,Yanggeunsamgeori,127.49194,37.48796,,,
2400008600,도로교차점,양평군청사거리,N,Yangpyeongguncheongsageori,127.48853,37.49137,,,
2400011000,도로교차점,오빈삼거리,N,Obinsamgeori,127.47547,37.50169,,,
2400019800,도로교차점,다대교차로,N,Dadaegyocharo,127.7225,37.56447,,,
2400016000,도로교차점,단원교차로,N,Danwongyocharo,127.67551,37.53377,,,
2400014800,도로교차점,삼가교차로,N,Samgagyocharo,127.65976,37.51793,,,
2400020000,도로교차점,삼성2리,N,Samseong 2(i)-ri,127.73585,37.56957,,,
2100013000,속성변화점,종합운동장삼거리1,N,Jonghabundongjangsamgeori1,126.797,37.50032,,,보완
2120005300,속성변화점,배리내사거리,N,Baerinaesageori,126.80092,37.52173,,,
2120005100,도로교차점,베리내사거리,N,Berinaesageori,126.80097,37.52128,,,보완
2120003500,도로교차점,여월정수장삼거리,Y,Yeowoljeongsujangsamgeori,126.79812,37.50914,,,보완
2120005000,도로교차점,원종교사거리,N,Wonjonggyosageori,126.80481,37.5211,,,보완
2120000700,도로교차점,한국화장품삼거리,Y,Hangukwajangpumsamgeori,126.77598,37.52278,,,보완
2120000200,도로교차점,상오정삼거리,N,Sangojeongsamgeori,126.78051,37.52019,,,
2120002600,도로교차점,공영주차장삼거리,N,Gongyeongjuchajangsamgeori,126.76183,37.53587,,,
2100021800,도로교차점,교육청사거리3,Y,Gyoyukcheongsageori3,126.77526,37.50668,,,보완
2100024600,속성변화점,도약삼거리,N,Doyaksamgeori,126.74992,37.51285,,,
2100009900,도로교차점,복지삼거리,Y,Bokjisamgeori,126.77636,37.49462,,,보완
2120001600,도로교차점,산업길사거리,Y,Saneopgilsageori,126.77819,37.52588,,,
2120004900,도로교차점,소각장사거리,N,Sogakjangsageori,126.76726,37.52018,,,보완
2100004900,도로교차점,소명여고사거리,Y,Somyeongyeogosageori,126.7895,37.48668,,,보완
2100016600,도로교차점,안남사거리,Y,Annamsageori,126.78207,37.50299,,,보완
2100023400,도로교차점,약대교회사거리,Y,Yakdaegyohoesageori,126.775,37.51042,,,보완
2100002901,도로교차점,포도삼보 영남아파트,Y,Podosambo Yeongnam Apt.,126.75739,37.50183,,,
2120000400,도로교차점,한국지역난방삼거리,N,Hangukjiyeongnanbangsamgeori,126.76111,37.52015,,,
2120000500,도로시설물,삼정고가차도1,N,Samjeonggogachado1,126.76108,37.52055,,,삼정고가 남단
2370017601,도로교차점,양촌리입구,N,Yangcholliipgu,127.56385,37.38342,,,
2100025500,도로교차점,신흥시장사거리,N,Sinheungsijangsageori,126.77015,37.51507,,,보완
2100008400,도로교차점,원미사거리,N,Wonmisageori,126.7909,37.49262,,,보완
2110007600,속성변화점,유한대학앞,N,Yuhandaehagap,126.81961,37.48761,,,보완
2110008200,도로교차점,계수사거리,N,Gyesusageori,126.80945,37.46777,,,보완
2110009600,도로교차점,동남사거리,N,Dongnamsageori,126.80822,37.47563,,,
2110008300,도로교차점,풍년3길앞,N,Pungnyeon3Girap,126.79703,37.46881,,,보완
2110009100,도로교차점,범박사거리,Y,Beombaksageori,126.80903,37.47321,,,
2110008600,도로교차점,시온사거리,N,Sionsageori,126.80663,37.47041,,,
2100002201,IC및JC,송내IC진입,N,SongnaeICJinip,126.74629,37.49206,,,
2100006200,도로교차점,서촌사거리,Y,Seochonsageori,126.74791,37.48885,,,
2100011700,도로교차점,번영사거리2,N,Beonyeongsageori2,126.77553,37.49754,,,보완
2100015100,도로교차점,포도마을사거리,N,Podomaeulsageori,126.76257,37.50208,,,보완
2100014400,도로교차점,터미널사거리6,N,Teomineolsageori6,126.76861,37.50128,,,보완
2100010200,도로교차점,계남고삼거리,Y,Gyenamgosamgeori,126.77058,37.49535,,,보완
2100005300,도로교차점,시민회관삼거리,N,Siminhoegwansamgeori,126.7713,37.48756,,,
2110004000,도로교차점,부천남부역사거리,Y,Bucheonnambuyeoksageori,126.7823,37.48308,,,
2100005000,도로교차점,청암아파트앞,N,Cheongamapateuap,126.81422,37.4868,,,
2100004600,도로교차점,역곡치안센터입구,N,Yeokgokchiansenteoipgu,126.8089,37.48504,,,보완
2110011900,도로교차점,구청사거리,N,Gucheongsageori,126.80309,37.48022,,,보완
2100012200,도로교차점,중앙교차로,N,Junganggyocharo,126.78341,37.4983,,,보완
2100012300,도로교차점,삼원초교사거리,N,Samwonchogyosageori,126.78131,37.49852,,,보완
2100025400,도로교차점,부천초교사거리,N,Bucheonchogyosageori,126.76432,37.51505,,,보완
2120002300,도로교차점,덕산중학교입구,N,Deoksanjunghakgyoipgu,126.78662,37.5299,,,
2320036800,속성변화점,통진향교앞,N,Tongjinhyanggyoap,126.5504,37.7159,,,어린이보호구역
2410011600,도로교차점,성저건영5단지앞,N,Seongjeogeonyeong5Danjiap,126.75004,37.68045,,,
2180042800,도로교차점,동익미라벨3단지앞,N,Dongingmirabel3Danjiap,126.90246,37.70916,,,
2180027300,도로교차점,장미아파트앞2,N,Jangmiapateuap2,126.82142,37.6259,,,
2220054800,도로시종점,청소년수련원입구,N,Cheongsonyeonsuryeonwonipgu,127.23781,37.64152,,,
2350007702,도로시설물,무명교6,N,Mumyeonggyo6,127.06004,37.86503,,,
2350007701,도로시설물,무명교7,N,Mumyeonggyo7,127.05993,37.86461,,,
2350005406,도로교차점,덕계고등학교앞,N,Deokgyegodeunghakgyoap,127.04971,37.82311,,,
2350061900,도로시설물,왯둔지교1,N,Waetdunjigyo1,127.04933,37.77698,,,
2350005800,도로교차점,삼정FRP앞,N,SamjeongFRPAp,126.99904,37.83009,,,
2350081400,도로시종점,탑보드유림교역앞,N,Tapbodeuyurimgyoyeogap,127.00279,37.8288,,,
2350061000,도로시설물,묵남교1,N,Mungnamgyo1,127.03274,37.77165,,,
2350061100,도로시설물,묵남교,N,Mungnamgyo,127.03268,37.77185,,,
2350060900,도로교차점,묵남교앞,Y,Mungnamgyoap,127.0328,37.77152,,,
2350095300,도로시종점,도하2리사무소앞,N,Doha2Risamusoap,127.00121,37.84805,,,
2220007802,속성변화점,어룡마을앞,N,Eoryongmaeurap,127.20874,37.63915,,,높이제한
2350086900,속성변화점,어린이보호구역4,N,Eorinibohoguyeok4,127.06891,37.83338,,,
2220006703,속성변화점,윌하우스앞,N,Wilhauseuap,127.16656,37.62736,,,속도30구간
2350001100,도로교차점,일영4리입구,N,Iryeong4Riipgu,126.93179,37.71695,,,
2350000900,도로시설물,장흥고가차도1,Y,Jangheunggogachado1,126.93321,37.71563,,,
2350063900,도로교차점,유양교앞,N,Yuyanggyoap,127.0332,37.7839,,,
2220009302,도로교차점,퇴계원우체국앞,N,Toegyewonuchegugap,127.14279,37.64747,,,
2350001605,도로시설물,팔팔교,N,Palpalgyo,126.95619,37.74123,,,
2220051500,도로교차점,간판공장앞,Y,Ganpangongjangap,127.19964,37.6245,,,
2220080200,도로교차점,대주파크빌앞,N,Daejupakeubirap,127.2435,37.66085,,,
2350003600,속성변화점,어린이보호구역5,N,Eorinibohoguyeok5,126.98931,37.79428,,,위치이동및속성변경
2220007501,도로교차점,금곡역앞삼거리,N,Geumgogyeogapsamgeori,127.20267,37.63283,,,
2220007502,속성변화점,프린스아파트앞,N,Peurinseuapateuap,127.20293,37.63285,,,높이제한
2350001207,도로교차점,장흥카센타,N,Jangheungkasenta,126.97776,37.71877,,,
2350001809,도로시설물,무명교8,N,Mumyeonggyo8,126.97697,37.73885,,,
2350001810,도로시설물,무명교9,N,Mumyeonggyo9,126.97705,37.7386,,,
2350001808,도로시설물,무명교26,N,Mumyeonggyo26,126.97719,37.74008,,,
2350001205,도로교차점,우남아파트앞,N,Unamapateuap,126.97568,37.72048,,,
2350001206,도로교차점,송추가마골가든,N,Songchugamagolgadeun,126.97285,37.71768,,,
2350141000,도로교차점,약수가든1,N,Yaksugadeun1,127.01838,37.77414,,2007-06-21,
2350001208,도로교차점,동네마트앞,N,Dongnemateuap,126.97994,37.7192,,,
2350001500,도로교차점,신흥유원지,N,Sinheungyuwonji,126.94728,37.71923,,,
2350010602,도로교차점,KT앞3,N,KTAp3,126.97708,37.89708,,,
2350073800,도로교차점,나눔의교회앞,N,Nanumuigyohoeap,127.04916,37.81838,,,
2350073600,도로시종점,나눔의교회입구,N,Nanumuigyohoeipgu,127.04907,37.81794,,,
2220066100,도로교차점,이마트3,Y,E-mart3,127.24257,37.65429,,,
2220065000,도로교차점,이마트4,N,E-mart4,127.2426,37.6538,,,
2220066500,속성변화점,이마트2,N,E-mart2,127.24256,37.65446,,,이마트입구
2220066400,도로시종점,이마트앞2,N,Imateuap2,127.24322,37.6543,,,
2220018000,도로시설물,청학교,N,Cheonghakgyo,127.11227,37.70778,,,
2350000700,도로교차점,송추초등학교,N,SongChu Elementary School,126.97084,37.71505,,,
2350004802,도로교차점,명성아파트입구,N,Myeongseongapateuipgu,127.04641,37.81589,,,
2350002802,도로교차점,산북교앞,N,Sanbukgyoap,127.04627,37.79842,,,
2220060700,도로교차점,장수오리마을앞,N,Jangsuorimaeurap,127.23691,37.64736,,,
2220061200,도로교차점,춘천닭갈비앞1,N,Chuncheondakgalbiap1,127.23665,37.64764,,,
2220061300,도로교차점,평내교회앞,N,Pyeongnaegyohoeap,127.23697,37.64788,,,
2220097800,도로시종점,스타힐리조트입구,N,Seutahillijoteuipgu,127.27232,37.66077,,,스타힐리조트앞종점
2220057000,도로교차점,편애2차대주파크빌,N,Pyeonae2Chadaejupakeubil,127.23669,37.64351,,,
2220097100,도로교차점,비전힐스골프장입구,N,Bijeonhilseugolpeujangipgu,127.27192,37.65235,,,
2220063000,도로교차점,진주아파트입구,N,Jinjuapateuipgu,127.23846,37.65046,,,
2220081600,속성변화점,호평초교입구,N,Hopyeongchogyoipgu,127.24784,37.66342,,,어린이보호구역
2350000701,도로교차점,부곡리우리마을아파트,N,Bugongniurimaeul Apt.,126.96917,37.71429,,,어린이보호구역
2350061700,도로교차점,양주1동사무소앞,Y,Yangju1Dongsamusoap,127.04315,37.77557,,,
2220092200,도로시종점,별장무지개송어장,N,Byeoljangmujigaesongeojang,127.13567,37.72275,,,
2350001805,도로시설물,비성교1,N,Biseonggyo1,126.96623,37.74897,,,
2350001806,도로시설물,비성교,N,Biseonggyo,126.96584,37.74877,,,
2350078200,도로교차점,가래비장터2,N,Garaebijangteo2,126.98531,37.82543,,,
2350078400,도로교차점,가래비장터앞,N,Garaebijangteoap,126.98565,37.8257,,,
2350077600,도로교차점,광적농협입구,N,Gwangjeongnonghyeobipgu,126.98559,37.82492,,,
2350077900,도로교차점,가래비장터1,N,Garaebijangteo1,126.98496,37.82514,,,
2350076900,도로교차점,광적농협앞,N,Gwangjeongnonghyeobap,126.98508,37.82454,,,
2350004901,도로교차점,금용아파트1차앞,Y,Geumyongapateu1Chaap,127.04603,37.81852,,,
2350010202,도로교차점,남면우체국앞,N,Nammyeonuchegugap,126.97401,37.89551,,,
2350008400,도로교차점,은남보건지소앞,N,Eunnambogeonjisoap,127.00851,37.86924,,,
2350064600,속성변화점,어린이보호구역6,N,Eorinibohoguyeok6,127.02534,37.78564,,,
2220009304,도로교차점,별내농협퇴계원지소,N,Byeollaenonghyeoptoegyewonjiso,127.14192,37.65118,,,103_어린이보호구역
2220013329,IC및JC,금남IC(서측),N,GeumnamIC(Seocheuk),127.3625,37.65737,2220013327,2007-06-16,
2350004200,행정경계,양주-파주 행정경계1,N,Yangju-Paju Haengjeonggyeonggye1,126.91022,37.8047,,,
2350011900,행정경계,양주-파주 행정경계2,N,Yangju-Paju Haengjeonggyeonggye2,126.95409,37.92062,,,
2350004700,행정경계,양주-포천 행정경계1,N,Yangju-Pocheon Haengjeonggyeonggye1,127.11981,37.80958,,,
2350006200,행정경계,양주-포천 행정경계,N,Yangju-Pocheon Haengjeonggyeonggye,127.11621,37.84502,,,
